Protein,p_value,q_value,fold_change
sp|P00890|CISY1_YEAST,0.015306722774200884,1.0,0.9908053903983589
P01344ups|IGF2_HUMAN_UPS,8.213859590921911e-05,0.02743397043681035,3.133953039691284
sp|P61830|H3_YEAST,0.09635735704663453,1.0,-0.07581775056984519
sp|P38687|SRP68_YEAST,0.6261199806879895,1.0,-0.4339220066492162
sp|P28000|RPAC2_YEAST,0.7358906148731695,1.0,0.16127732506319425
sp|P38891|BCA1_YEAST,0.32356866611836327,1.0,0.17307398651408762
sp|P49166|RL37A_YEAST,0.2259552098417961,1.0,-0.09238663180098783
sp|P02400|RLA4_YEAST,0.537281531324495,1.0,0.159537947731625
sp|P40414|TPM2_YEAST,0.2913924346193815,1.0,-0.10577239437910535
sp|Q96VH5|MIC10_YEAST,0.8068861411838476,1.0,-0.720889272359222
sp|P11938|RAP1_YEAST,0.9764482661684954,1.0,-1.3974562846940346
sp|P40693|RLP7_YEAST,0.06395769372165155,1.0,0.4320619763950697
sp|P53337|ERV29_YEAST,0.3360460932902984,1.0,-0.02412285989237084
sp|P15700|KCY_YEAST,0.15801760482194427,1.0,0.04652357123898613
sp|P53633|PRA1_YEAST,0.8168504269547875,1.0,-0.013480909502572302
sp|P37263|YC16_YEAST,0.5823834032021316,1.0,-0.05282387104719888
sp|Q08687|TMA16_YEAST,0.35519874474769525,1.0,-0.7015191997537817
sp|P38689|KPR3_YEAST,0.027377417311739777,1.0,0.062052093982605694
sp|P38116|ARL1_YEAST,0.6741228540432243,1.0,-0.17578709322180153
sp|P41058|RS29B_YEAST,0.20612547979231857,1.0,-0.15834462538624314
sp|P07267|CARP_YEAST,0.6856426205556848,1.0,-0.3340705025726711
P63165ups|SUMO1_HUMAN_UPS,0.0001092503201193591,0.032648214133959144,2.559899494670449
sp|Q04660|ERB1_YEAST,0.5671040167947867,1.0,0.17039907724183578
sp|P04449|RL24A_YEAST,0.7108912574182805,1.0,-0.17676740468543173
sp|P05745|RL36A_YEAST,0.8885201101070431,1.0,-0.04933391671707099
sp|P89886|TMA20_YEAST,0.995475285743044,1.0,-0.892530872405179
P61769ups|B2MG_HUMAN_UPS,0.002538704529866393,0.3352231597623288,2.658375586434066
sp|P40016|RPN3_YEAST,0.19975373087931586,1.0,0.6967106256506833
sp|P38221|CDS1_YEAST,0.7596484487923404,1.0,-1.0701685600625188
sp|P27810|KTR1_YEAST,0.6962592998819233,1.0,-0.18739338582595977
sp|P05748|RL15A_YEAST,0.24529386988065727,1.0,-0.08550182857442223
sp|P40040|THO1_YEAST,0.8516448495269178,1.0,-0.6939869819082887
sp|P32602|SEC17_YEAST,0.06716658266392728,1.0,0.5735507633173516
sp|P27616|PUR7_YEAST,0.030916245419311813,1.0,1.168216954081783
sp|P09232|PRTB_YEAST,0.9959151309307749,1.0,-0.5851146038097426
sp|P38623|RCK2_YEAST,0.6543002411031522,1.0,0.2422132732786375
sp|O13547|CCW14_YEAST,0.11810922877214222,1.0,1.1684008239152817
sp|P46985|MNN11_YEAST,0.040760912053948446,1.0,0.6497431097115074
sp|P40509|COPE_YEAST,0.18323358257171293,1.0,0.32233987555538945
sp|P38795|NADE_YEAST,0.004580544123320986,0.5001543384446253,-0.00988375400457997
P09211ups|GSTP1_HUMAN_UPS,0.0005207469723765876,0.10540583200667294,2.2742641364775693
sp|Q12024|YTM1_YEAST,0.9858862190688051,1.0,-0.7909099414956104
sp|Q12117|MRH1_YEAST,0.45670448431522837,1.0,0.00969176332501398
sp|P41920|YRB1_YEAST,0.48295535095794495,1.0,-0.018519258138948835
sp|Q06287|NEP1_YEAST,0.3258877699876278,1.0,-0.23269069834656886
sp|P34078|LTV1_YEAST,0.037952101981378286,1.0,0.0706942336046179
sp|Q12029|FSF1_YEAST,0.004328081662816971,0.48853921424298025,0.539564900546825
sp|P35732|DEF1_YEAST,0.47482907556390563,1.0,0.08504737891881398
sp|Q01852|TIM44_YEAST,0.6539689973816267,1.0,-0.06945191210175494
sp|P21304|PWP1_YEAST,0.08392268310883284,1.0,0.36673047251242313
sp|P33401|PGM1_YEAST,0.5103563470770868,1.0,-0.19275226276952395
sp|P35197|GCS1_YEAST,0.14323790049928234,1.0,0.16656676091139744
sp|P43593|UBP6_YEAST,0.4037733606763908,1.0,0.31341171105057164
sp|P25349|YCP4_YEAST,0.9394756023214857,1.0,-1.2976330046165785
sp|Q12754|RRP12_YEAST,0.4431577865676559,1.0,-0.00986412865528763
sp|P39109|YCFI_YEAST,0.7312605119317435,1.0,-0.2393464356174763
sp|P43585|VTC2_YEAST,0.19277274385649876,1.0,-0.1497518747578761
sp|Q07541|YD121_YEAST,0.13252469148222384,1.0,0.13768886630335864
sp|P32468|CDC12_YEAST,0.49939228255483425,1.0,-0.44615709460961384
sp|P17423|KHSE_YEAST,0.5658960724804973,1.0,0.16669012463629684
sp|Q12499|NOP58_YEAST,0.3728207646782652,1.0,-0.20715134345372643
sp|Q12522|IF6_YEAST,0.7352348528124617,1.0,-0.02661296138219349
sp|P21827|RCC1_YEAST,0.16588113053135906,1.0,0.5063754553837398
sp|P32623|CRH2_YEAST,0.5449699185666915,1.0,0.009946566332954987
sp|P06786|TOP2_YEAST,0.0783605118837817,1.0,0.6067710949580993
sp|P38328|ARPC1_YEAST,0.6811848758163996,1.0,0.018550843531194516
sp|O13563|RPN13_YEAST,0.22388647032183961,1.0,-0.08076435201748744
sp|P42846|KRI1_YEAST,0.44414225532193097,1.0,0.08864372908465394
sp|P27809|KRE2_YEAST,0.8403459884806614,1.0,0.21239272489276928
sp|P53903|PGA2_YEAST,0.22085530515453072,1.0,-0.15104133370793882
sp|P38353|SSH1_YEAST,0.6191896985974688,1.0,-0.3695720938144576
sp|P04046|PUR1_YEAST,0.2981174039691732,1.0,0.07953016336961527
sp|P41911|GPD2_YEAST,0.6830857650876936,1.0,-0.056632005312831524
sp|Q08235|BRX1_YEAST,0.05463124682171116,1.0,0.26453764806332014
sp|P53723|YN8B_YEAST,0.8427565143262423,1.0,-0.2602624468193806
sp|P40032|TPA1_YEAST,0.8132961814962844,1.0,0.14065922631081781
sp|P38886|RPN10_YEAST,0.8873283715062295,1.0,-1.0605920004776923
sp|Q07623|NOP6_YEAST,0.07824979440786199,1.0,0.5738404561478454
sp|P53011|SEH1_YEAST,0.03154464161486133,1.0,0.46871244971298864
sp|P17695|GLRX2_YEAST,0.35068112921759004,1.0,-0.0854235408980557
sp|P18899|DDR48_YEAST,0.04937372518977207,1.0,0.9275959639543494
sp|P47117|ARP3_YEAST,0.21116119605064046,1.0,0.05538066743315303
sp|Q06344|ESF1_YEAST,0.9417142459718904,1.0,-0.35812841017166885
sp|Q03774|TRM82_YEAST,0.19687898087085937,1.0,-0.395358449376058
sp|P38627|URA8_YEAST,0.020344111611227414,1.0,0.920097089037319
sp|Q02486|ABF2_YEAST,0.3116552392530651,1.0,0.21317306720528695
sp|P42838|LEM3_YEAST,0.27500574663250166,1.0,-0.3682079078679035
sp|P24000|RL24B_YEAST,0.4559588265035788,1.0,-0.10176531950980738
sp|P53312|SUCB_YEAST,0.090140958130826,1.0,0.38202668760934255
sp|P53332|COAD_YEAST,0.43512723054167723,1.0,-0.021621914743556125
